event_type,timestamp,symbol,raw_symbol,timeframe,close,price_return_pct,oi_change_pct,volume_zscore,volume_ratio,funding_classification,early_bullish_score,blowoff_risk_score,squeeze_setup_score,whale_accum_score
OI_SURGE,2026-06-15 00:00:00+00:00,TAO,BINANCE:TAOUSDT.P,1d,266.25,-0.01694727514399641,0.11885172984304115,0.9367634774282293,2.2152853485067774,NEUTRAL,25.6,11.0,10.7,0.0
OI_SURGE,2026-06-15 00:00:00+00:00,THETA,BYBIT:THETAUSDT.P,1d,0.16455,-0.001759281727735873,0.045977544692034966,-0.5086389119499665,0.6678028294369279,EXTREME,29.4,8.1,0.0,0.0
PRE_ENTRY,2026-06-15 00:00:00+00:00,FIL,BITGET:FILUSDT.P,4h,0.8023,0.01045340050377841,0.039340290979454684,-0.5564109751689599,0.6794088382070477,EXTREME,49.7,13.5,0.0,0.0
PRE_ENTRY,2026-06-15 00:00:00+00:00,FIL,BITGET:FILUSDT.P,1d,0.795,0.0012594458438286438,0.042399410344024835,0.0025982044018486887,1.2659493034425575,EXTREME,37.2,7.5,8.0,0.0
PRE_ENTRY,2026-06-15 00:00:00+00:00,THETA,BYBIT:THETAUSDT.P,4h,0.16511,0.0016379519534095444,0.015799436855675753,-0.485575482445508,0.7746484825302392,EXTREME,42.7,10.4,0.0,3.0
VOLUME_SURGE,2026-06-15 00:00:00+00:00,XLM,BINANCE:XLMUSDT.P,1d,0.21351,0.11855616093880972,0.021036808014955,0.9007845882283555,6.154288180785508,NEGATIVE,61.7,33.9,25.6,0.0
WHALE_ACCUM,2026-06-15 00:00:00+00:00,HBAR,BYBIT:HBARUSDT.P,4h,0.08114,0.0,-0.020466137208788204,-0.004941636439469481,1.5377783259378845,NEUTRAL,21.1,4.5,12.4,100.0
ENTRY,2026-06-14 20:00:00+00:00,AAVE,BYBIT:AAVEUSDT.P,4h,68.28,0.04371751757872211,0.010666387594010507,-0.05022471243821719,1.2827900072983072,NEUTRAL,81.1,23.2,2.5,4.4
ENTRY,2026-06-14 20:00:00+00:00,ADA,BYBIT:ADAUSDT.P,4h,0.1829,0.10180722891566263,0.010925504671414954,0.48636537654181333,1.7837576965189192,NEUTRAL,100.0,40.2,1.6,6.0
ENTRY,2026-06-14 20:00:00+00:00,AVAX,BYBIT:AVAXUSDT.P,4h,6.786,0.05585809864633573,0.03183551619061875,0.4310132510387314,1.921613251197719,NEGATIVE,100.0,42.5,24.1,17.1
ENTRY,2026-06-14 20:00:00+00:00,BTC,BYBIT:BTCUSDT.P,4h,65710.0,0.030339427143195374,-0.009434856426917437,1.0285139362241216,2.398715456251024,NEUTRAL,84.0,25.9,3.3,0.0
ENTRY,2026-06-14 20:00:00+00:00,ETC,BINANCE:ETCUSDT.P,4h,7.212,0.03844492440604741,0.018807371192894218,0.18368834230189943,1.4530678813529245,NEUTRAL,100.0,37.1,28.2,32.8
ENTRY,2026-06-14 20:00:00+00:00,HYPE,BYBIT:HYPEUSDT.P,4h,63.857,0.0555922901444772,0.0060168516850376275,0.193590557062681,1.2725558167226347,EXTREME,68.8,28.7,29.6,31.5
ENTRY,2026-06-14 20:00:00+00:00,INJ,BINANCE:INJUSDT.P,4h,5.229,0.05063291139240511,0.004915424767767851,-0.5336678134717552,0.7997980995494441,NEGATIVE,51.4,13.7,19.7,1.4
ENTRY,2026-06-14 20:00:00+00:00,LTC,BYBIT:LTCUSDT.P,4h,45.36,0.02694136291600624,-0.0007726676723758263,-0.16162318096592124,1.1738983264280576,NEGATIVE,66.9,17.0,13.9,22.4
ENTRY,2026-06-14 20:00:00+00:00,MANA,OKX:MANAUSDT.P,4h,0.06798,0.040085679314565414,0.01982012446004555,1.1364229807518669,2.297204548105463,NEUTRAL,93.1,33.5,17.5,0.0
ENTRY,2026-06-14 20:00:00+00:00,OP,BYBIT:OPUSDT.P,4h,0.10841,0.026026878667423814,-0.002206123104298574,-0.7054878226312816,0.6735733431009051,EXTREME,36.4,11.2,6.9,32.1
ENTRY,2026-06-14 20:00:00+00:00,SAND,BYBIT:SANDUSDT.P,4h,0.05349,0.0471808927173063,-0.0008016584626817647,-0.33216302217553373,0.8855890789985407,NEGATIVE,76.1,21.1,25.6,0.0
ENTRY,2026-06-14 20:00:00+00:00,THETA,BYBIT:THETAUSDT.P,4h,0.16484,0.03986878627302537,0.004917643200288202,-0.2668097963321984,1.0328647604307866,EXTREME,65.7,16.5,0.0,0.0
OI_SURGE,2026-06-14 20:00:00+00:00,ATOM,BINANCE:ATOMUSDT.P,4h,2.007,0.013636363636363669,0.01584967580156804,-0.4551603084248327,0.8786144503307549,NEGATIVE,52.3,20.3,22.3,7.6
PRE_ENTRY,2026-06-14 20:00:00+00:00,BCH,BINANCE:BCHUSD.P,4h,210.36,0.058521612237709686,-0.008889457718380012,0.051461698516177885,1.641679995686789,NEUTRAL,77.7,21.8,6.1,16.7
PRE_ENTRY,2026-06-14 20:00:00+00:00,BNB,BYBIT:BNBUSDT.P,4h,617.17,0.022617311770943838,0.004933352394490775,-0.31817300630815426,1.0213533138357795,NEUTRAL,57.7,28.5,8.9,0.0
PRE_ENTRY,2026-06-14 20:00:00+00:00,DOT,BYBIT:DOTUSDT.P,4h,0.997,0.04770912147961326,0.012726945292683922,-0.38381985282174247,0.9017125003345898,NEGATIVE,88.3,30.4,25.0,0.0
PRE_ENTRY,2026-06-14 20:00:00+00:00,ETH,BYBIT:ETHUSDT.P,4h,1724.77,0.03615927140780251,-0.004417975502050253,0.5607724993323971,1.7987219081105235,NEUTRAL,79.1,23.1,0.8,0.0
PRE_ENTRY,2026-06-14 20:00:00+00:00,S,BINANCE:SUSDT.P,4h,0.03225,0.07751419979953234,-0.006974721576151088,0.07375866658072305,1.4101176223216647,NEGATIVE,97.8,34.6,22.0,0.0
PRE_ENTRY,2026-06-14 20:00:00+00:00,NEAR,BINANCE:NEARUSD.P,4h,2.213,0.05431157694140065,0.015014077865157738,-0.40846364134998886,0.9025414847957426,NEUTRAL,69.4,27.9,15.3,8.8
PRE_ENTRY,2026-06-14 20:00:00+00:00,NEO,BINANCE:NEOUSDT.P,4h,2.25,0.04263206672845232,0.0006616402349626238,0.2619941361037868,1.6179274533047676,NEGATIVE,80.8,27.5,13.9,7.4
PRE_ENTRY,2026-06-14 20:00:00+00:00,POL,BYBIT:POLUSDT.P,4h,0.0769,0.026839364401121557,-0.003364833957680169,0.40888584563979036,1.8063416617218793,NEGATIVE,57.8,13.6,43.9,0.0
PRE_ENTRY,2026-06-14 20:00:00+00:00,SOL,BINANCE:SOLUSD.P,4h,71.19,0.054979253112033,-0.0001024096698475363,0.35180781046281073,1.6539397518786685,NEUTRAL,100.0,32.6,0.0,0.0
PRE_ENTRY,2026-06-14 20:00:00+00:00,SUI,BYBIT:SUIUSDT.P,4h,0.8026,0.07156208277703602,-0.0001924319869798241,0.17708004642827171,1.473251188797105,NEGATIVE,99.5,31.5,9.3,9.1
PRE_ENTRY,2026-06-14 20:00:00+00:00,UNI,BYBIT:UNIUSDT.P,4h,2.59,0.045197740112994156,0.00532416230785282,0.010438724145717016,1.4012066848418911,NEGATIVE,81.1,23.3,29.6,0.0
PRE_ENTRY,2026-06-14 20:00:00+00:00,XRP,BYBIT:XRPUSDT.P,4h,1.1852,0.04671906738496867,0.010666965712874843,1.2858916656425903,1.9796834975010646,NEGATIVE,100.0,35.7,29.9,0.0
PRE_ENTRY,2026-06-14 20:00:00+00:00,ZEC,BYBIT:ZECUSDT.P,4h,472.1,0.10881461822110539,-0.022161879357847525,-0.015026815666449459,1.487746186187095,NEGATIVE,67.2,17.1,11.3,0.0
WHALE_ACCUM,2026-06-14 20:00:00+00:00,DOGE,BYBIT:DOGEUSDT.P,4h,0.08885,0.029071114199675785,0.0005518908535420142,0.3234741424947622,1.66587476850943,EXTREME,61.0,18.4,8.9,100.0
WHALE_ACCUM,2026-06-14 20:00:00+00:00,HBAR,BYBIT:HBARUSDT.P,4h,0.08114,0.04859136727836644,0.005439883113942834,-0.10902218713623138,1.3845351957062064,NEGATIVE,80.2,22.8,12.4,100.0
OI_SURGE,2026-06-14 16:00:00+00:00,ADA,BYBIT:ADAUSDT.P,4h,0.166,-0.005392450569203011,0.031027721665738195,-0.7939992495830367,0.48524910104389624,NEUTRAL,36.2,7.1,11.6,0.0
OI_SURGE,2026-06-14 16:00:00+00:00,HYPE,BYBIT:HYPEUSDT.P,4h,60.494,0.004466583644665789,-0.002921713520137259,-1.3144795723146077,0.3065357140767202,EXTREME,22.9,6.2,18.0,45.0
PRE_ENTRY,2026-06-14 16:00:00+00:00,ATOM,BINANCE:ATOMUSDT.P,4h,1.98,0.011752682677567572,0.028424189628055263,0.519530422044677,1.5504740799720669,NEGATIVE,75.2,23.1,24.4,8.9
VOLUME_SURGE,2026-06-14 16:00:00+00:00,TAO,BINANCE:TAOUSDT.P,4h,263.96,0.005064158702356769,-0.02366921658807386,0.4532055950960279,1.901466364221221,EXTREME,0.0,7.9,3.5,40.0
WHALE_ACCUM,2026-06-14 16:00:00+00:00,DOGE,BYBIT:DOGEUSDT.P,4h,0.08634,0.001275658123622847,-0.034271256733632405,-0.8438833188706166,0.3604799162077514,EXTREME,23.3,1.5,34.0,100.0
WHALE_ACCUM,2026-06-14 16:00:00+00:00,HBAR,BYBIT:HBARUSDT.P,4h,0.07738,-0.0005166623611470023,-0.020932322389383806,-0.40403497258950244,0.8659286422420642,NEGATIVE,21.0,0.4,39.1,100.0
WHALE_ACCUM,2026-06-14 16:00:00+00:00,OP,BYBIT:OPUSDT.P,4h,0.10566,-0.0014176353841791611,0.001260047491884908,-1.3198785795599755,0.26020031903514657,EXTREME,21.5,0.6,3.9,75.8
OI_SURGE,2026-06-14 12:00:00+00:00,TAO,BINANCE:TAOUSDT.P,4h,262.63,-0.028124190504385194,0.01047938520028091,1.7848696326491078,3.370157040088717,EXTREME,6.4,13.8,0.0,40.0
WHALE_ACCUM,2026-06-14 12:00:00+00:00,DOGE,BYBIT:DOGEUSDT.P,4h,0.08623,-0.00885057471264361,0.008404190201306339,-0.21619517015542916,1.0875493513939682,EXTREME,25.2,2.3,36.8,100.0
WHALE_ACCUM,2026-06-14 12:00:00+00:00,HBAR,BYBIT:HBARUSDT.P,4h,0.07742,-0.013632309848388369,0.0019767028789150487,-0.4681891849463705,0.7634344049329015,NEGATIVE,20.8,0.3,41.9,100.0
WHALE_ACCUM,2026-06-14 12:00:00+00:00,TIA,BYBIT:TIAUSDT.P,4h,0.3339,-0.009492732126965442,-0.026897890175246575,-0.5852796526329321,0.7494838733335026,NEGATIVE,20.0,4.0,19.1,76.7
OI_SURGE,2026-06-14 08:00:00+00:00,TAO,BINANCE:TAOUSDT.P,4h,270.23,0.003118155833550018,0.0462764569959313,1.831008516396042,3.3808658822777513,EXTREME,32.0,31.9,0.0,40.0
PRE_ENTRY,2026-06-14 08:00:00+00:00,SAND,BYBIT:SANDUSDT.P,4h,0.05191,0.006202752471409223,0.017271725505785485,-0.8082019053938805,0.4438758404756293,NEGATIVE,42.9,14.0,22.8,0.0
SQUEEZE_SETUP,2026-06-14 08:00:00+00:00,BCH,BINANCE:BCHUSD.P,4h,203.83,0.002508361204013543,0.0016731555805804543,-0.6933838238280838,0.3396294232877451,NEUTRAL,27.2,3.1,56.6,33.9
SQUEEZE_SETUP,2026-06-14 08:00:00+00:00,HBAR,BYBIT:HBARUSDT.P,4h,0.07849,-0.0075862940953342894,0.02194255791070221,-0.538021162577137,0.6527937548527762,NEGATIVE,27.4,3.3,56.1,100.0
WHALE_ACCUM,2026-06-14 08:00:00+00:00,DOGE,BYBIT:DOGEUSDT.P,4h,0.087,-0.0018357044515834309,-0.016144993793187457,-0.7262228240305034,0.49819765860779064,EXTREME,20.0,0.0,13.3,100.0
WHALE_ACCUM,2026-06-14 08:00:00+00:00,TIA,BYBIT:TIAUSDT.P,4h,0.3371,-0.004430005906674528,-0.023589935644020676,-1.1050315307371334,0.3734981180821538,NEGATIVE,20.0,0.0,17.4,100.0
SQUEEZE_SETUP,2026-06-14 04:00:00+00:00,HBAR,BYBIT:HBARUSDT.P,4h,0.07909,0.011122475070314497,0.0007124272114522601,-0.5959214768368744,0.5357834753845014,NEUTRAL,30.6,4.6,55.8,100.0
VOLUME_SURGE,2026-06-14 04:00:00+00:00,TAO,BINANCE:TAOUSDT.P,4h,269.39,-0.02196485623003197,0.08394226220091072,2.2970837817931806,3.808943830500306,NEGATIVE,62.1,45.3,4.9,40.0
WHALE_ACCUM,2026-06-14 04:00:00+00:00,DOGE,BYBIT:DOGEUSDT.P,4h,0.08716,-0.010220304337951402,0.0235053892373005,-0.789308872190779,0.436786286718587,EXTREME,35.2,6.6,15.5,100.0
WHALE_ACCUM,2026-06-14 04:00:00+00:00,TIA,BYBIT:TIAUSDT.P,4h,0.3386,-0.013690649577628888,-0.029958770851374328,-0.8429930005574006,0.5760987361281525,NEGATIVE,20.0,0.0,16.4,100.0
ENTRY,2026-06-14 00:00:00+00:00,ZEC,BYBIT:ZECUSDT.P,1d,472.1,0.12247081480777022,-0.06752278145812252,0.006511071478601827,1.3587825269082192,NEGATIVE,43.7,35.4,11.5,0.0
OI_SURGE,2026-06-14 00:00:00+00:00,DOGE,BYBIT:DOGEUSDT.P,1d,0.08885,0.011498178506375245,0.02989399504883261,-0.9207421006851259,0.6280867627859988,EXTREME,34.3,6.2,4.8,0.0
